PRVDRNUM	PRWI	TCHOP	DSHOPG	COLACP	GAF	TCHCP	DSHCPG	COLA	URSPA	OPCCR	CPCCR
250102	0.7951	0.00158	0.09094	1	0.8547	0.00116	0.05	1	OURBAN	0.309	0.023
250104	0.8162	0	0.08075	1	0.8702	0	0	1	RURAL	0.332	0.029
250112	0.7752	0	0.06853	1	0.8400	0	0	1	RURAL	0.646	0.062
250117	0.8217	0	0.12	1	0.8742	0	0	1	OURBAN	0.298	0.02
250122	0.7752	0	0.12	1	0.8400	0	0	1	RURAL	0.131	0.014
250123	0.8608	0	0.10729	1	0.9024	0	0.05423	1	OURBAN	0.226	0.056
250124	0.7951	0	0.12	1	0.8547	0	0	1	OURBAN	0.517	0.029
250125	0.8608	0	0.09135	1	0.9024	0	0.05011	1	OURBAN	0.233	0.027
250126	0.9314	0	0.16141	1	0.9525	0	0	1	RURAL	0.468	0.045
250127	1.4401	0	0.12	1	1.2837	0	0	1	RURAL	0.376	0.02751
250128	0.8198	0	0.12	1	0.8728	0	0	1	RURAL	0.376	0.029
250134	0.7951	0	0.12	1	0.8547	0	0	1	OURBAN	0.327	0.029
250136	0.7951	0	0.15039	1	0.8547	0	0.06544	1	OURBAN	0.213	0.019
250138	0.7951	0	0.17458	1	0.8547	0	0.07178	1	OURBAN	0.228	0.033
250141	0.9314	0.01222	0.16176	1	0.9525	0.01484	0.06842	1	LURBAN	0.384	0.031
250149	0.7752	0	0.12	1	0.8400	0	0	1	RURAL	0.65	0.067
250151	0.7752	0	0.12	1	0.8400	0	0	1	RURAL	0.357	0.013
250152	0.7951	0	0.12	1	0.8547	0	0	1	OURBAN	0.327	0.029
250160	0.8198	0	0	1	0.8728	0	0	1	RURAL	0.376	0.02751
250161	0.7951	0	0.07716	1	0.8547	0	0	1	OURBAN	0.327	0.029
260001	0.9212	0	0.12187	1	0.9453	0	0.05801	1	OURBAN	0.325	0.02
260004	0.8153	0	0	1	0.8695	0	0	1	RURAL	0.516	0.032
260005	0.8983	0	0.05203	1	0.9292	0	0.03956	1	LURBAN	0.258	0.016
260006	0.8153	0	0.05291	1	0.8695	0	0	1	RURAL	0.352	0.036
260009	0.9319	0	0.0555	1	0.9528	0	0	1	RURAL	0.465	0.039
260011	0.8703	0	0	1	0.9093	0	0.02943	1	OURBAN	0.332	0.023
260015	0.8503	0	0.12	1	0.8949	0	0	1	RURAL	0.219	0.014
260017	0.8703	0	0.121	1	0.9093	0	0	1	RURAL	0.431	0.05
260020	0.8983	0.06049	0.04946	1	0.9292	0.04879	0.03873	1	LURBAN	0.305	0.029
260021	0.8983	0.19798	0.2481	1	0.9292	0.28675	0.0913	1	LURBAN	0.286	0.007
260022	0.8476	0.1239	0.11723	1	0.8929	0.18584	0	1	RURAL	0.28	0.037
260023	0.8983	0	0.07427	1	0.9292	0	0.04572	1	LURBAN	0.399	0.03
260024	0.8153	0	0.12	1	0.8695	0	0	1	RURAL	0.401	0.025
260025	0.8983	0	0.05333	1	0.9292	0	0	1	RURAL	0.414	0.04
260027	0.9319	0.03282	0.0717	1	0.9528	0.04817	0.04506	1	LURBAN	0.236	0.013
260032	0.8983	0.24812	0.13791	1	0.9292	0.266	0.06218	1	LURBAN	0.342	0.026
260034	0.9319	0	0	1	0.9528	0	0	1	LURBAN	0.339	0.035
260040	0.8791	0.01631	0.18037	1	0.9155	0.01167	0.07331	1	OURBAN	0.339	0.034
260047	0.8703	0.04462	0.03377	1	0.9093	0.03019	0.03366	1	OURBAN	0.39	0.029
260048	0.9319	0.29988	0.51812	1	0.9528	0.2699	0.16608	1	LURBAN	0.571	0.033
260050	0.8827	0	0.03215	1	0.9181	0	0	1	RURAL	0.523	0.041
260052	0.8983	0	0.05324	1	0.9292	0	0.03995	1	LURBAN	0.35	0.031
260057	0.9319	0	0	1	0.9528	0	0	1	LURBAN	0.426	0.049
260059	0.823	0	0.12	1	0.8751	0	0	1	RURAL	0.587	0.04
260061	0.8153	0	0.12911	1	0.8695	0	0	1	RURAL	0.487	0.08
260062	0.9319	0	0.04533	1	0.9528	0	0.03739	1	LURBAN	0.28	0.031
260064	0.8538	0	0	1	0.8974	0	0	1	RURAL	0.479	0.056
260065	0.8791	0	0.14231	1	0.9155	0	0.06333	1	OURBAN	0.409	0.018
260068	0.8538	0	0	1	0.8974	0	0.02685	1	OURBAN	0.369	0.033
260070	0.8153	0	0.12	1	0.8695	0	0	1	RURAL	0.345	0.011
260074	0.8538	0.02204	0.11912	1	0.8974	0.02627	0	1	RURAL	0.237	0.039
260077	0.8983	0	0	1	0.9292	0	0.01681	1	LURBAN	0.348	0.024
260078	0.8153	0	0.25384	1	0.8695	0	0	1	RURAL	0.352	0.04
260080	0.8153	0	0.12718	1	0.8695	0	0	1	RURAL	0.429	0.038
260081	0.8983	0	0	1	0.9292	0	0.01691	1	LURBAN	0.318	0.021
260085	0.9319	0	0	1	0.9528	0	0.02257	1	LURBAN	0.38	0.025
260091	0.8983	0.12649	0.28799	1	0.9292	0.14061	0.10204	1	LURBAN	0.287	0.019
260094	0.862	0	0.08386	1	0.9033	0	0	1	RURAL	0.299	0.033
260095	0.9319	0.0024	0	1	0.9528	0.00184	0.02353	1	LURBAN	0.25	0.018
260096	0.9319	0	0	1	0.9528	0	0.01628	1	LURBAN	0.281	0.023
260097	0.8453	0	0.05948	1	0.8913	0	0	1	RURAL	0.53	0.015
260102	0.9319	0.24114	0.4698	1	0.9528	0.27716	0.15233	1	LURBAN	0.9	0.071
260104	0.8983	0.00735	0.15686	1	0.9292	0.00489	0.06713	1	LURBAN	0.278	0.007
260105	0.8983	0.41442	0.18828	1	0.9292	0.43576	0.07539	1	LURBAN	0.227	0.015
260107	0.9319	0.0653	0.06611	1	0.9528	0.0692	0.04362	1	LURBAN	0.222	0.02
260108	0.8983	0.00218	0	1	0.9292	0.00153	0.01229	1	LURBAN	0.337	0.033
260110	0.8983	0	0.10417	1	0.9292	0	0	1	RURAL	0.398	0.034
260113	0.8346	0	0.2236	1	0.8835	0	0	1	RURAL	0.372	0.028
260115	0.8983	0	0.0844	1	0.9292	0	0	1	LURBAN	0.442	0.033
260116	0.824	0.01696	0.14538	1	0.8758	0.02442	0	1	RURAL	0.457	0.032
260119	0.8503	0	0.24646	1	0.8949	0	0	1	RURAL	0.231	0.024
260137	0.9212	0.01782	0.19483	1	0.9453	0.02978	0.07712	1	OURBAN	0.26	0.02
260138	0.9319	0.12563	0.10008	1	0.9528	0.12374	0.05236	1	LURBAN	0.25	0.02
260141	0.8538	0.36497	0.20478	1	0.8974	0.33615	0.07976	1	OURBAN	0.32	0.023
260142	0.8153	0	0.06386	1	0.8695	0	0	1	RURAL	0.395	0.029
260147	0.8153	0	0.07499	1	0.8695	0	0	1	RURAL	0.528	0.033
260160	0.8153	0	0.11729	1	0.8695	0	0	1	RURAL	0.325	0.015
260162	0.8983	0.05406	0	1	0.9292	0.06004	0	1	LURBAN	0.386	0.043
260163	0.824	0	0.07084	1	0.8758	0	0	1	RURAL	0.428	0.047
260166	0.9319	0.07038	0.12099	1	0.9528	0.08433	0.05778	1	LURBAN	0.247	0.021
260175	0.9319	0	0.06196	1	0.9528	0	0	1	RURAL	0.412	0.03
260176	0.8983	0.10679	0	1	0.9292	0.07656	0.0212	1	LURBAN	0.215	0.012
260177	0.9319	0	0	1	0.9528	0	0.02677	1	LURBAN	0.351	0.038
260178	0.8538	0.04452	0.24052	1	0.8974	0.05362	0.08927	1	OURBAN	0.387	0.026
260179	0.8983	0.05013	0	1	0.9292	0.04929	0.00912	1	LURBAN	0.363	0.028
260180	0.8983	0.00044	0.05458	1	0.9292	0.0004	0.04038	1	LURBAN	0.297	0.024
260183	0.8983	0	0.10333	1	0.9292	0	0	1	RURAL	0.288	0.025
260186	0.8703	0	0.05349	1	0.9093	0	0	1	RURAL	0.328	0.031
260190	0.9319	0	0	1	0.9528	0	0	1	LURBAN	0.259	0.02
260191	0.8983	0.00398	0	1	0.9292	0.00274	0	1	LURBAN	0.343	0.034
260193	0.9319	0.03171	0	1	0.9528	0.02688	0.0215	1	LURBAN	0.383	0.032
260195	0.8153	0	0.12	1	0.8695	0	0	1	RURAL	0.37	0.032
260198	0.8983	0	0.04483	1	0.9292	0	0	1	LURBAN	0.393	0.057
260200	0.8983	0	0.03464	1	0.9292	0	0	1	LURBAN	0.246	0.021
260207	0.8791	0	0.0971	1	0.9155	0	0	1	OURBAN	0.456	0.042
260209	0.8703	0	0.0981	1	0.9093	0	0	1	OURBAN	0.42	0.034
260210	0.8983	0	0.15933	1	0.9292	0	0.06778	1	LURBAN	0.297	0.005
260211	0.9319	0.02412	0	1	0.9528	0.03031	0	1	LURBAN	0.348	0.013
260214	0.9319	0	0	1	0.9528	0	0	1	LURBAN	0.288	0.024
260216	0.9319	0	0	1	0.9528	0	0	1	LURBAN	0.329	0.02661
260217	0.8153	0	0	1	0.8695	0	0	1	RURAL	0.406	0.02661
270002	0.8336	0	0.03056	1	0.8828	0	0	1	RURAL	0.416	0.033
270003	0.8761	0	0.05316	1	0.9134	0	0	1	RURAL	0.509	0.03
270004	0.8871	0.01038	0.08142	1	0.9212	0.00702	0.04755	1	OURBAN	0.371	0.025
270011	0.8336	0	0	1	0.8828	0	0	1	RURAL	0.566	0.043
270012	0.8761	0	0.04912	1	0.9134	0	0.03861	1	OURBAN	0.472	0.037
270014	0.8738	0	0	1	0.9118	0	0.02472	1	OURBAN	0.433	0.034
270017	0.8738	0	0.04611	1	0.9118	0	0	1	RURAL	0.454	0.045
270023	0.8738	0	0.16472	1	0.9118	0	0.06919	1	OURBAN	0.522	0.03
270032	0.8336	0	0.12	1	0.8828	0	0	1	RURAL	0.418	0.032
270049	0.8871	0.02151	0.05698	1	0.9212	0.01616	0.04116	1	OURBAN	0.377	0.031
270051	0.8336	0	0.09329	1	0.8828	0	0	1	RURAL	0.443	0.043
270057	0.8336	0	0	1	0.8828	0	0	1	RURAL	0.533	0.051
270074	1.4401	0	0.12	1	1.2837	0	0	1	RURAL	0.427	0.03568
270081	0.857	0	0	1	0.8997	0	0	1	RURAL	0.652	0.043
270086	0.8761	0	0.0293	1	0.9134	0	0	1	OURBAN	0.835	0.03568
270087	0.8336	0	0	1	0.8828	0	0	1	RURAL	0.838	0.102
280003	0.9873	0.01599	0.07247	1	0.9913	0.01067	0.04525	1	OURBAN	0.383	0.037
280009	0.9627	0.00768	0.03468	1	0.9743	0.00663	0	1	RURAL	0.404	0.041
280013	0.9474	0.18213	0.14929	1	0.9637	0.16507	0.06515	1	OURBAN	0.309	0.024
280020	0.9873	0.00876	0.07171	1	0.9913	0.00606	0.04506	1	OURBAN	0.387	0.045
280023	0.9627	0.00844	0.0457	1	0.9743	0.00714	0	1	RURAL	0.461	0.038
280030	0.9474	0.31388	0.2124	1	0.9637	0.35793	0.08178	1	OURBAN	0.191	0.017
280032	0.9627	0	0	1	0.9743	0	0	1	RURAL	0.483	0.035
280040	0.9474	0.0206	0	1	0.9637	0.0153	0.0192	1	OURBAN	0.403	0.038
280060	0.9474	0.01168	0.03172	1	0.9637	0.00973	0.033	1	OURBAN	0.337	0.038
280061	0.901	0.00925	0.08443	1	0.9311	0.00978	0	1	RURAL	0.431	0.052
280065	0.9745	0.00692	0.05294	1	0.9825	0.00697	0	1	RURAL	0.478	0.054
280077	0.8927	0	0.02984	1	0.9252	0	0	1	RURAL	0.433	0.041
280081	0.9474	0.00425	0.14828	1	0.9637	0.00359	0.06489	1	OURBAN	0.281	0.027
280105	0.9474	0.00616	0	1	0.9637	0.00702	0.01685	1	OURBAN	0.277	0.019
280111	0.8847	0	0.04396	1	0.9195	0	0	1	RURAL	0.688	0.134
280119	1.4401	0	0.12	1	1.2837	0	0	1	RURAL	0.477	0.03887
280123	0.897	0	0.12	1	0.9283	0	0	1	RURAL	0.922	0.024
280125	0.8847	0.00686	0.03491	1	0.9195	0.00597	0	1	RURAL	0.415	0.039
280127	0.9873	0	0	1	0.9913	0	0	1	OURBAN	0.497	0.026
280128	0.9873	0	0	1	0.9913	0	0	1	OURBAN	0.323	0.063
280129	0.9474	0	0	1	0.9637	0	0	1	OURBAN	0.482	0.131
280130	0.9474	0	0	1	0.9637	0	0	1	OURBAN	0.361	0.03887
290001	1.0836	0.05586	0.08268	1	1.0565	0.04445	0.04788	1	OURBAN	0.255	0.017
290002	0.9704	0	0	1	0.9796	0	0	1	OURBAN	0.89	0.017
290003	1.1453	0.01626	0.15439	1	1.0974	0.0097	0.06649	1	LURBAN	0.189	0.013
290005	1.1453	0	0.22283	1	1.0974	0	0.08455	1	LURBAN	0.169	0.016
290006	1.068	0	0.03624	1	1.0461	0	0	1	RURAL	0.405	0.043
290007	1.1453	0.09176	0.27059	1	1.0974	0.05478	0.09734	1	LURBAN	0.235	0.01
290008	0.9702	0	0.03149	1	0.9795	0	0	1	RURAL	0.312	0.097
290009	1.0836	0	0.0509	1	1.0565	0	0.03919	1	OURBAN	0.269	0.036
290012	1.1453	0	0.04732	1	1.0974	0	0.03803	1	LURBAN	0.233	0.025
290019	1.068	0	0	1	1.0461	0	0.02098	1	OURBAN	0.316	0.017
290020	0.9702	0	0.0635	1	0.9795	0	0	1	RURAL	0.887	0.075
290021	1.1453	0.03803	0.13895	1	1.0974	0.02752	0.06245	1	LURBAN	0.186	0.01
290022	1.1453	0	0	1	1.0974	0	0.02607	1	LURBAN	0.191	0.012
290027	0.9702	0	0	1	0.9795	0	0	1	RURAL	0.879	0.033
290032	1.0836	0	0	1	1.0565	0	0	1	OURBAN	0.237	0.025
290039	1.1453	0	0.03212	1	1.0974	0	0.03313	1	LURBAN	0.178	0.021
290041	1.1453	0	0	1	1.0974	0	0.02146	1	LURBAN	0.167	0.015
290045	1.1453	0	0	1	1.0974	0	0.02653	1	LURBAN	0.22	0.02
290046	1.1453	0	0.05428	1	1.0974	0	0.04029	1	LURBAN	0.183	0.019
290047	1.1453	0	0	1	1.0974	0	0.03046	1	LURBAN	0.234	0.11
290049	1.0836	0	0	1	1.0565	0	0	1	OURBAN	0.355	0.049
290051	0.9865	0	0	1	0.9907	0	0	1	OURBAN	0.549	0.02082
290052	0.9702	0	0	1	0.9795	0	0	1	RURAL	0.494	0.02082
300001	1.126	0.07393	0	1	1.0847	0.05499	0	1	RURAL	0.517	0.049
300003	1.126	0.36212	0.07914	1	1.0847	0.31209	0	1	RURAL	0.426	0.031
300005	1.126	0	0	1	1.0847	0	0	1	RURAL	0.441	0.029
300011	1.1329	0	0	1	1.0892	0	0.01113	1	OURBAN	0.516	0.06
300012	1.1329	0	0.05134	1	1.0892	0	0.03933	1	OURBAN	0.494	0.03
300014	1.126	0	0.05523	1	1.0847	0	0	1	OURBAN	0.482	0.031
300017	1.126	0	0	1	1.0847	0	0	1	OURBAN	0.373	0.036
300018	1.126	0	0	1	1.0847	0	0.02838	1	OURBAN	0.459	0.028
300019	1.126	0	0	1	1.0847	0	0	1	RURAL	0.513	0.038
300020	1.1329	0.01006	0.03465	1	1.0892	0.01341	0.03395	1	OURBAN	0.601	0.044
300023	1.126	0	0	1	1.0847	0	0.0182	1	OURBAN	0.444	0.04
300029	1.126	0	0	1	1.0847	0	0.02233	1	OURBAN	0.329	0.029
300034	1.1329	0	0	1	1.0892	0	0.02121	1	OURBAN	0.391	0.022
310001	1.323	0.09032	0.03905	1	1.2113	0.05633	0.03536	1	LURBAN	0.187	0.011
310002	1.3003	0.14318	0.29049	1	1.1970	0.12441	0.10271	1	LURBAN	0.182	0.008
310003	1.323	0	0.30297	1	1.2113	0	0.1061	1	LURBAN	0.183	0.011
310005	1.1674	0.05292	0	1	1.1118	0.04539	0.01921	1	LURBAN	0.346	0.024
310006	1.323	0	0.24928	1	1.2113	0	0.09162	1	LURBAN	0.198	0.014
310008	1.323	0	0.03823	1	1.2113	0	0.0351	1	LURBAN	0.179	0.013
310009	1.3003	0	0.10185	1	1.1970	0	0.05282	1	LURBAN	0.182	0.014
310010	1.1709	0.08554	0	1	1.1141	0.06336	0.00706	1	OURBAN	0.264	0.023
310011	1.1732	0	0.07392	1	1.1156	0	0.04563	1	OURBAN	0.307	0.024
310012	1.323	0	0	1	1.2113	0	0.00763	1	LURBAN	0.305	0.023
310013	1.3003	0	0.24366	1	1.1970	0	0.09011	1	LURBAN	0.152	0.01
310014	1.1617	0.21171	0.25229	1	1.1081	0.16662	0.09242	1	LURBAN	0.193	0.012
310015	1.3003	0.11918	0	1	1.1970	0.08565	0.02691	1	LURBAN	0.279	0.017
310016	1.323	0.01932	0.26314	1	1.2113	0.0163	0.09533	1	LURBAN	0.097	0.002
310017	1.3003	0	0	1	1.1970	0	0.01294	1	LURBAN	0.25	0.017
310018	1.3003	0	0.34411	1	1.1970	0	0.11732	1	LURBAN	0.266	0.024
310019	1.323	0.12433	0.26998	1	1.2113	0.116	0.09718	1	LURBAN	0.146	0.011
310020	1.323	0.00621	0.0927	1	1.2113	0.00481	0.05046	1	LURBAN	0.241	0.005
310021	1.1617	0.07957	0.06853	1	1.1081	0.08467	0.04425	1	OURBAN	0.162	0.006
310022	1.1617	0.0238	0	1	1.1081	0.02185	0.02907	1	LURBAN	0.157	0.009
310024	1.1674	0	0	1	1.1118	0	0.02965	1	LURBAN	0.113	0.008
310025	1.323	0	0.02664	1	1.2113	0	0.03137	1	LURBAN	0.089	0.007
310026	1.323	0.00833	0.34864	1	1.2113	0.00708	0.11857	1	LURBAN	0.118	0.009
310027	1.1674	0.05359	0.26851	1	1.1118	0.03871	0.09678	1	LURBAN	0.126	0.011
310028	1.1674	0	0.05868	1	1.1118	0	0.04171	1	LURBAN	0.197	0.015
310029	1.1617	0.04316	0.1492	1	1.1081	0.03585	0.06513	1	LURBAN	0.119	0.007
310031	1.1617	0.093	0	1	1.1081	0.09813	0.02544	1	LURBAN	0.185	0.009
310032	1.1617	0	0.14094	1	1.1081	0	0.06297	1	OURBAN	0.152	0.021
310034	1.1617	0	0	1	1.1081	0	0.02667	1	LURBAN	0.164	0.022
310037	1.323	0.00567	0	1	1.2113	0.0054	0.00781	1	LURBAN	0.161	0.012
310038	1.3003	0.1528	0.07076	1	1.1970	0.09602	0.04482	1	LURBAN	0.172	0.014
310039	1.3003	0.03603	0.13529	1	1.1970	0.02758	0.0615	1	LURBAN	0.12	0.007
310040	1.323	0.04774	0.25656	1	1.2113	0.05425	0.09357	1	LURBAN	0.184	0.01314
310041	1.1617	0	0	1	1.1081	0	0.02508	1	LURBAN	0.111	0.008
310044	1.1709	0	0.16885	1	1.1141	0	0.07028	1	OURBAN	0.125	0.011
310045	1.323	0.08699	0	1	1.2113	0.07047	0.02962	1	LURBAN	0.183	0.015
310047	1.2064	0	0.03576	1	1.1371	0	0.0343	1	OURBAN	0.245	0.017
310048	1.1617	0.03566	0	1	1.1081	0.02575	0.0226	1	LURBAN	0.167	0.017
310050	1.3003	0	0.03748	1	1.1970	0	0.03486	1	LURBAN	0.186	0.015
310051	1.1674	0.07746	0	1	1.1118	0.0698	0.0129	1	LURBAN	0.24	0.022
310052	1.1617	0	0	1	1.1081	0	0.0174	1	LURBAN	0.16	0.016
310054	1.3003	0.15797	0	1	1.1970	0.12806	0.02336	1	LURBAN	0.236	0.019
310057	1.1617	0.01244	0	1	1.1081	0.01138	0.0142	1	LURBAN	0.157	0.007
310058	1.323	0.00235	0.35	1	1.2113	0.00529	0.1189	1	LURBAN	0.41	0.014
310060	1.1617	0.06484	0.04217	1	1.1081	0.05833	0.03637	1	OURBAN	0.095	0.011
310061	1.1617	0.00257	0.16318	1	1.1081	0.0026	0.06879	1	LURBAN	0.137	0.013
310063	1.1674	0.04587	0.12811	1	1.1118	0.05187	0.05963	1	LURBAN	0.252	0.016
310064	1.2064	0.04691	0.14234	1	1.1371	0.035	0.06333	1	OURBAN	0.217	0.018
310069	1.1617	0	0	1	1.1081	0	0	1	OURBAN	0.139	0.008
310070	1.3003	0.10139	0.09654	1	1.1970	0.0821	0.05145	1	LURBAN	0.184	0.013
310073	1.1617	0.098	0.05327	1	1.1081	0.07113	0.03996	1	LURBAN	0.184	0.012
310074	1.323	0.13731	0.40046	1	1.2113	0.13201	0.13288	1	LURBAN	0.16	0.019
310075	1.1617	0.16052	0.12999	1	1.1081	0.16097	0.06012	1	LURBAN	0.155	0.01
310076	1.3003	0.12207	0.06542	1	1.1970	0.09407	0.04345	1	LURBAN	0.194	0.012
310081	1.1617	0.03577	0	1	1.1081	0.02353	0.01409	1	LURBAN	0.187	0.011
310083	1.3003	0	0.28254	1	1.1970	0	0.10056	1	LURBAN	0.145	0.006
310084	1.1617	0	0.11045	1	1.1081	0	0.05504	1	LURBAN	0.103	0.005
310086	1.1617	0.16279	0.11468	1	1.1081	0.13288	0.05614	1	LURBAN	0.177	0.016
310088	1.2064	0.00795	0.02852	1	1.1371	0.00708	0.03197	1	OURBAN	0.274	0.009
310090	1.1674	0.11127	0.03985	1	1.1118	0.06694	0.03562	1	LURBAN	0.188	0.014
310091	1.1617	0	0.07169	1	1.1081	0	0.04506	1	OURBAN	0.253	0.021
310092	1.1709	0.09459	0.10766	1	1.1141	0.08767	0.05432	1	OURBAN	0.113	0.006
310093	1.3003	0	0.30804	1	1.1970	0	0.10747	1	LURBAN	0.165	0.013
310096	1.3003	0.17616	0.1657	1	1.1970	0.14849	0.06945	1	LURBAN	0.197	0.018
310105	1.323	0	0.21798	1	1.2113	0	0.08326	1	LURBAN	0.226	0.005
310108	1.3003	0.04149	0	1	1.1970	0.02833	0.01375	1	LURBAN	0.163	0.01
310110	1.1709	0	0.03216	1	1.1141	0	0.03314	1	OURBAN	0.124	0.009
310111	1.1617	0.0324	0	1	1.1081	0.0241	0.0307	1	LURBAN	0.201	0.014
310112	1.1617	0	0	1	1.1081	0	0.01149	1	LURBAN	0.139	0.012
310113	1.1617	0	0	1	1.1081	0	0.02504	1	LURBAN	0.202	0.017
310115	1.1617	0	0	1	1.1081	0	0	1	OURBAN	0.21	0.018
310116	1.323	0	0.10089	1	1.2113	0	0.05257	1	LURBAN	0.166	0.013
310118	1.323	0	0.10825	1	1.2113	0	0.05447	1	LURBAN	0.092	0.005
310119	1.3003	0.30175	0.44424	1	1.1970	0.25052	0.14512	1	LURBAN	0.25	0.013
310120	1.1674	0	0	1	1.1118	0	0	1	LURBAN	0.204	0.016
310126	1.1674	0	0.08858	1	1.1118	0	0	1	LURBAN	0.219	0.017
310127	1.1617	0	0	1	1.1081	0	0	1	LURBAN	0.201	0.01314
320001	0.9726	0.37084	0.40081	1	0.9812	0.33521	0.13298	1	OURBAN	0.472	0.027
320002	1.0683	0.01454	0.16113	1	1.0463	0.0161	0.06825	1	OURBAN	0.508	0.034
320003	1.038	0	0.12	1	1.0259	0	0	1	RURAL	0.279	0.035
320004	0.8966	0	0.04002	1	0.9280	0	0	1	RURAL	0.444	0.059
320005	0.9726	0	0.18866	1	0.9812	0	0.07549	1	OURBAN	0.432	0.024
320006	0.9726	0.02864	0.16227	1	0.9812	0.02514	0	1	RURAL	0.192	0.014
320009	0.9726	0.00109	0.06802	1	0.9812	0.00141	0.04411	1	OURBAN	0.397	0.044
320011	0.9408	0	0.12	1	0.9591	0	0	1	RURAL	0.477	0.032
320013	1.038	0	0.12	1	1.0259	0	0	1	RURAL	0.462	0.04
320014	0.8966	0	0.12	1	0.9280	0	0	1	RURAL	0.222	0.017
320016	0.8966	0	0.06316	1	0.9280	0	0	1	RURAL	0.491	0.062
320017	0.9726	0.00464	0.21893	1	0.9812	0.00606	0.08351	1	OURBAN	0.361	0.019
320018	0.899	0.01475	0.19849	1	0.9297	0.01929	0.07809	1	OURBAN	0.355	0.051
320019	0.9726	0.02986	0.06155	1	0.9812	0.03342	0.04246	1	OURBAN	0.385	0.024
320021	0.9726	0.00175	0.20219	1	0.9812	0.00107	0.07907	1	OURBAN	0.313	0.025
320022	0.8966	0	0.12	1	0.9280	0	0	1	RURAL	0.341	0.022
320030	0.8966	0	0.08718	1	0.9280	0	0	1	RURAL	0.479	0.051
320033	1.038	0	0	1	1.0259	0	0	1	OURBAN	0.476	0.045
320037	0.9726	0	0.12	1	0.9812	0	0	1	OURBAN	0.736	0.052
320038	0.8966	0	0.12	1	0.9280	0	0	1	RURAL	0.454	0.028
320057	1.4401	0	0.12	1	1.2837	0	0	1	RURAL	0.382	0.03222
320058	1.4401	0	0.03584	1	1.2837	0	0	1	RURAL	0.384	0.03222
320059	1.4401	0	0.12	1	1.2837	0	0	1	RURAL	0.382	0.03222
320060	1.4401	0	0.12	1	1.2837	0	0	1	RURAL	0.384	0.03222
320061	1.4401	0	0.12	1	1.2837	0	0	1	RURAL	0.384	0.03222
320062	1.4401	0	0.12	1	1.2837	0	0	1	RURAL	0.384	0.03222
320063	0.9523	0	0.20912	1	0.9671	0	0	1	RURAL	0.266	0.021
320065	0.9523	0	0.30114	1	0.9671	0	0	1	RURAL	0.225	0.017
320067	0.8966	0	0.12	1	0.9280	0	0	1	RURAL	0.822	0.015
320069	0.8966	0	0	1	0.9280	0	0	1	RURAL	0.852	0.04
320070	1.4401	0	0	1	1.2837	0	0	1	RURAL	0.384	0.03222
320074	0.9726	0	0	1	0.9812	0	0	1	OURBAN	0.377	0.035
320079	0.9726	0	0	1	0.9812	0	0	1	OURBAN	0.357	0.025
320083	0.9726	0	0.03212	1	0.9812	0	0	1	OURBAN	0.319	0.036
320084	0.8966	0	0.09369	1	0.9280	0	0	1	RURAL	0.709	0.066
320085	0.899	0	0.11751	1	0.9297	0	0.05687	1	OURBAN	0.288	0.031
330002	1.323	0.11064	0.30694	1	1.2113	0.10737	0.10718	1	LURBAN	0.449	0.015
330003	0.8668	0	0	1	0.9067	0	0.02222	1	OURBAN	0.537	0.025
330004	1.0763	0.0334	0.13303	1	1.0516	0.03098	0.06091	1	OURBAN	0.405	0.03
330005	0.9589	0.17025	0.14443	1	0.9717	0.14302	0.06388	1	LURBAN	0.391	0.037
330006	1.323	0.08334	0.22864	1	1.2113	0.07198	0.0861	1	LURBAN	0.474	0.042
330008	0.9589	0	0.0741	1	0.9717	0	0	1	LURBAN	0.753	0.03
330009	1.323	0.29322	0.79223	1	1.2113	0.22433	0.24724	1	LURBAN	0.397	0.037
330010	0.8419	0	0	1	0.8888	0	0	1	RURAL	0.702	0.079
330011	0.9068	0.02188	0.04	1	0.9352	0.02125	0.03567	1	OURBAN	0.485	0.023
330013	0.8668	0.26862	0.15494	1	0.9067	0.23746	0.06663	1	OURBAN	0.376	0.032
330014	1.323	0.20614	0.46386	1	1.2113	0.14645	0.15065	1	LURBAN	0.49	0.03
330019	1.323	0	0.42775	1	1.2113	0	0.1405	1	LURBAN	0.443	0.026
330023	1.2342	0	0.03311	1	1.1550	0	0.03345	1	OURBAN	0.228	0.018
330024	1.323	0.2756	0.24007	1	1.2113	0.23631	0.08915	1	LURBAN	0.352	0.048
330025	0.9589	0	0.0492	1	0.9717	0	0	1	LURBAN	0.536	0.036
330027	1.3003	0.27205	0.30927	1	1.1970	0.32728	0.10781	1	LURBAN	0.444	0.029
330028	1.323	0.16168	0.2639	1	1.2113	0.116	0.09554	1	LURBAN	0.362	0.038
330029	0.9589	0	0.8601	1	0.9717	0	0.26819	1	LURBAN	0.608	0.063
330030	0.8919	0	0.13392	1	0.9246	0	0.06114	1	LURBAN	0.424	0.033
330033	0.8575	0	0.08102	1	0.9001	0	0	1	RURAL	0.52	0.019
330036	1.323	0	0	1	1.2113	0	0	1	LURBAN	0.395	0.023
330037	0.8919	0	0	1	0.9246	0	0	1	LURBAN	0.492	0.035
330041	1.323	0	0.2757	1	1.2113	0	0.09872	1	LURBAN	0.122	0.002
330043	1.2878	0.0479	0.18102	1	1.1891	0.03517	0.07348	1	LURBAN	0.289	0.027
