hrr	region	zip5
383	11	73937
383	11	73933
383	11	73939
383	11	79166
383	11	79104
383	11	79084
383	11	79092
383	11	79068
383	11	79003
383	11	79230
383	11	79065
383	11	79102
383	11	79109
383	11	79259
383	11	79077
383	11	79005
383	11	88426
383	11	79086
383	11	79121
383	11	79007
383	11	79223
383	11	79002
383	11	79116
383	11	79226
383	11	79012
383	11	79010
383	11	79233
383	11	79189
383	11	79174
383	11	79108
383	11	79085
383	11	79059
383	11	79042
383	11	79101
383	11	79251
383	11	79036
383	11	79118
383	11	79079
383	11	79261
383	11	79240
383	11	79096
383	11	73944
383	11	73942
383	11	79187
383	11	79078
383	11	79201
383	11	88401
383	11	79120
383	11	79091
383	11	79054
383	11	73931
383	11	79105
383	11	79013
383	11	79025
383	11	79124
383	11	79029
383	11	79245
383	11	79008
383	11	79044
383	11	79095
383	11	79080
383	11	79185
383	11	79066
383	11	79106
383	11	73949
383	11	79014
383	11	79098
383	11	79087
383	11	79111
383	11	79110
383	11	79015
383	11	67950
383	11	79103
383	11	79239
383	11	73947
383	11	79094
383	11	79119
383	11	73946
383	11	79114
383	11	79172
383	11	79178
383	11	79019
383	11	79011
383	11	79016
383	11	79081
383	11	79088
383	11	79117
385	11	78708
385	11	78769
385	11	78627
385	11	78779
385	11	73344
385	11	78730
385	11	78666
385	11	78746
385	11	78665
385	11	78766
385	11	78650
385	11	78738
385	11	78713
385	11	78626
385	11	78639
385	11	78741
385	11	78616
385	11	78757
385	11	78628
385	11	78752
385	11	78719
385	11	78642
385	11	78721
385	11	78641
385	11	78760
385	11	78660
385	11	78764
385	11	78724
385	11	78609
385	11	78729
385	11	78676
385	11	78711
385	11	78611
385	11	78602
385	11	78789
385	11	78702
385	11	78663
385	11	78762
385	11	78735
385	11	78725
385	11	78758
385	11	78667
385	11	78780
385	11	78672
385	11	78703
385	11	78734
385	11	78778
385	11	78739
385	11	78652
385	11	78681
385	11	78765
385	11	76869
385	11	78728
385	11	78664
385	11	78723
385	11	78705
385	11	76831
385	11	78661
385	11	78651
385	11	78669
385	11	78632
385	11	78942
385	11	78710
385	11	78748
385	11	78712
385	11	78798
385	11	78682
385	11	78617
385	11	78643
385	11	78653
385	11	78731
385	11	78716
385	11	78622
385	11	78701
385	11	78714
385	11	78772
385	11	78720
385	11	78722
385	11	78774
385	11	78657
385	11	78742
385	11	78613
385	11	78948
385	11	78704
385	11	78754
385	11	78605
385	11	78750
385	11	78736
385	11	78753
385	11	78726
385	11	78733
385	11	76885
385	11	78788
385	11	77853
385	11	78768
385	11	78644
385	11	78957
385	11	78763
385	11	78755
385	11	78744
385	11	78659
385	11	78718
385	11	78737
385	11	78630
385	11	78670
385	11	78662
385	11	78633
385	11	78756
385	11	78767
385	11	78781
385	11	78656
385	11	78646
385	11	78749
385	11	73301
385	11	78761
385	11	78691
385	11	78785
385	11	78674
385	11	78715
385	11	78717
385	11	78619
385	11	78654
385	11	78610
385	11	78751
385	11	78621
385	11	78727
385	11	78773
385	11	78759
385	11	78673
385	11	78645
385	11	78612
385	11	78680
385	11	78648
385	11	78799
385	11	78953
385	11	78607
385	11	78783
385	11	78620
385	11	76527
385	11	78709
385	11	78683
385	11	78732
385	11	78655
385	11	78640
385	11	78745
385	11	76537
385	11	78747
386	11	77703
386	11	77619
386	11	77616
386	11	77564
386	11	77585
386	11	77726
386	11	77704
386	11	77663
386	11	77706
386	11	77664
386	11	77622
386	11	75956
386	11	75933
386	11	75931
386	11	75936
386	11	75942
386	11	77659
386	11	75932
386	11	77640
386	11	77374
386	11	77629
386	11	77655
386	11	77713
386	11	77709
386	11	77643
386	11	77720
386	11	75966
386	11	75951
386	11	75979
386	11	77611
386	11	77665
386	11	77627
386	11	77631
386	11	77662
386	11	77641
386	11	75938
386	11	75990
386	11	77710
386	11	77626
386	11	77670
386	11	75977
386	11	77639
386	11	77614
386	11	77651
386	11	77613
386	11	77615
386	11	77707
386	11	77624
386	11	77701
386	11	77702
386	11	77660
386	11	77630
386	11	77708
386	11	77725
386	11	77632
386	11	77657
386	11	77625
386	11	77538
386	11	77656
386	11	77642
386	11	77376
386	11	77612
386	11	77705
386	11	77533
388	11	77840
388	11	77865
388	11	77870
388	11	77801
388	11	77881
388	11	77838
388	11	77852
388	11	77855
388	11	77876
388	11	77862
388	11	76629
388	11	77806
388	11	77882
388	11	77872
388	11	77844
388	11	77864
388	11	77845
388	11	77808
388	11	77879
388	11	77842
388	11	77875
388	11	77837
388	11	77856
388	11	77807
388	11	77863
388	11	77843
388	11	75833
388	11	77878
388	11	77805
388	11	77836
388	11	77859
388	11	77871
388	11	77868
388	11	77866
388	11	77861
388	11	77867
388	11	77803
388	11	75850
388	11	77841
388	11	77830
388	11	77802
390	11	78466
390	11	78340
390	11	78419
390	11	78463
390	11	78379
390	11	78145
390	11	78416
390	11	78480
390	11	78363
390	11	78352
390	11	78390
390	11	78146
390	11	78350
390	11	78372
390	11	78470
390	11	78375
390	11	78406
390	11	78381
390	11	78415
390	11	78389
390	11	78385
390	11	78353
390	11	78162
390	11	78347
390	11	78125
390	11	78380
390	11	78335
390	11	78384
390	11	78358
390	11	78402
390	11	78373
390	11	78465
390	11	78475
390	11	78339
390	11	78407
390	11	78403
390	11	78142
390	11	78022
390	11	78374
390	11	78349
390	11	78351
390	11	78104
390	11	78460
390	11	78404
390	11	78477
390	11	78376
390	11	78474
390	11	78417
390	11	78426
390	11	78357
390	11	78411
390	11	78468
390	11	78060
390	11	78368
390	11	78332
390	11	78364
390	11	78401
390	11	78414
390	11	78071
390	11	78333
390	11	78102
390	11	78370
390	11	78359
390	11	78418
390	11	78405
390	11	78343
390	11	78330
390	11	78472
390	11	78391
390	11	78383
390	11	78473
390	11	78355
390	11	78467
390	11	78478
390	11	78412
390	11	78362
390	11	78336
390	11	78410
390	11	78341
390	11	78382
390	11	78469
390	11	78471
390	11	78476
390	11	78338
390	11	78427
390	11	78409
390	11	78408
390	11	78413
390	11	78387
391	11	75011
391	11	76155
391	11	75303
391	11	75437
391	11	75237
391	11	75154
391	11	75475
391	11	73449
391	11	75409
391	11	75265
391	11	75144
391	11	75429
391	11	75287
391	11	75063
391	11	75469
391	11	75374
391	11	76271
391	11	76259
391	11	75310
391	11	75246
391	11	76238
391	11	75240
391	11	75138
391	11	75413
391	11	75204
391	11	74729
391	11	75024
391	11	76651
391	11	75143
391	11	75226
391	11	75486
391	11	75417
391	11	76240
391	11	75235
391	11	75106
391	11	75068
391	11	75232
391	11	75266
391	11	75234
391	11	75436
391	11	75115
391	11	75225
391	11	75356
391	11	75354
391	11	75454
391	11	76262
391	11	75396
391	11	76261
391	11	74747
391	11	75214
391	11	75453
391	11	75071
391	11	75224
391	11	75124
391	11	75217
391	11	75252
391	11	75021
391	11	76245
391	11	75065
391	11	74723
391	11	74730
391	11	76641
391	11	74733
391	11	76064
391	11	74743
391	11	75238
391	11	74753
391	11	75468
391	11	75126
391	11	74759
391	11	74760
391	11	75422
391	11	75086
391	11	75045
391	11	75083
391	11	75134
391	11	75251
391	11	75212
391	11	76266
391	11	76227
391	11	75477
391	11	75223
391	11	75088
391	11	75028
391	11	75161
391	11	75207
391	11	75152
391	11	75360
391	11	75006
391	11	75433
391	11	75358
391	11	75447
391	11	75029
391	11	75270
391	11	75034
391	11	75035
391	11	75037
391	11	75058
391	11	75090
391	11	75473
391	11	75047
391	11	75049
391	11	75051
391	11	75053
391	11	75056
391	11	75472
391	11	75060
391	11	75067
391	11	75482
391	11	75076
391	11	75182
391	11	75172
391	11	75082
391	11	75479
391	11	75452
391	11	75471
391	11	76679
391	11	75109
391	11	76250
391	11	75219
391	11	75187
391	11	75135
391	11	76299
391	11	75147
391	11	75149
391	11	75397
391	11	75153
391	11	75157
391	11	75159
391	11	75160
391	11	75163
391	11	75165
391	11	75432
391	11	76670
391	11	75402
391	11	74761
391	11	75315
391	11	75216
391	11	75448
391	11	76431
391	11	75254
391	11	75450
391	11	74736
391	11	75253
391	11	75211
391	11	76626
391	11	75023
391	11	75326
391	11	75241
391	11	75057
391	11	75132
391	11	75210
391	11	76201
391	11	76233
391	11	75370
391	11	75017
391	11	75142
391	11	75027
391	11	76253
391	11	75411
391	11	75231
391	11	76225
391	11	76204
391	11	75185
391	11	75372
391	11	75461
391	11	75167
391	11	75215
391	11	75048
391	11	75099
391	11	75323
391	11	75389
391	11	75015
391	11	75412
391	11	74738
391	11	75009
391	11	75087
391	11	75209
391	11	75249
391	11	75243
391	11	75075
391	11	75353
391	11	75435
391	11	76210
391	11	75230
391	11	75091
391	11	75229
391	11	74755
391	11	76246
391	11	76241
391	11	75392
391	11	75242
391	11	76247
391	11	75137
391	11	75355
391	11	75014
391	11	76263
391	11	75382
391	11	75416
391	11	75146
391	11	76252
391	11	75386
391	11	75275
391	11	75123
391	11	75166
391	11	75038
391	11	75081
391	11	75371
391	11	74748
391	11	75125
391	11	76202
391	11	75284
391	11	75141
391	11	75395
391	11	75227
391	11	74764
391	11	75120
391	11	75180
391	11	75019
391	11	75261
391	11	75245
391	11	75312
391	11	75070
391	11	75022
391	11	75401
391	11	74750
391	11	75247
391	11	75040
391	11	75061
391	11	75267
391	11	74702
391	11	75277
391	11	75428
391	11	76249
391	11	75264
391	11	76208
391	11	75118
391	11	76041
391	11	76267
391	11	75205
391	11	76065
391	11	75752
391	11	74727
391	11	75117
391	11	75489
391	11	74741
391	11	75001
391	11	75462
391	11	75069
391	11	75376
391	11	75114
391	11	75368
391	11	75244
391	11	73569
391	11	75751
391	11	75373
391	11	75206
391	11	75155
391	11	75550
391	11	75554
391	11	75336
391	11	75221
391	11	74720
391	11	75426
391	11	75434
391	11	75423
391	11	75093
391	11	75380
391	11	75169
391	11	75202
391	11	76255
391	11	76623
391	11	75102
391	11	75078
391	11	75101
391	11	75097
391	11	76203
391	11	74754
391	11	75364
391	11	75080
391	11	75492
391	11	75020
391	11	75098
391	11	74756
391	11	75483
391	11	76239
391	11	75026
391	11	75150
391	11	76209
391	11	75446
391	11	75050
391	11	75403
391	11	75222
391	11	75032
391	11	75367
391	11	75438
391	11	75481
391	11	76264
391	11	75431
391	11	75286
391	11	75164
391	11	76268
391	11	76265
391	11	76234
391	11	75490
391	11	75201
391	11	75002
391	11	75208
391	11	75470
391	11	75074
391	11	75156
391	11	75220
391	11	74731
391	11	76272
391	11	75085
391	11	75041
391	11	75077
391	11	75357
391	11	74701
391	11	75043
391	11	76205
391	11	75415
391	11	75344
391	11	75025
391	11	74721
391	11	75770
391	11	74726
391	11	75260
391	11	75030
391	11	75474
391	11	75062
391	11	75189
391	11	75116
391	11	75378
391	11	75236
391	11	76426
391	11	75404
391	11	75859
391	11	75016
391	11	75039
391	11	75250
391	11	75425
391	11	75010
391	11	76258
391	11	76207
391	11	75151
391	11	75148
391	11	75458
391	11	75459
391	11	76273
391	11	75044
391	11	75343
391	11	75496
391	11	75476
391	11	75181
391	11	75485
391	11	75449
391	11	75013
391	11	75094
391	11	75320
391	11	75359
391	11	74735
391	11	75491
391	11	75495
391	11	75342
391	11	75340
391	11	75414
391	11	75442
391	11	75339
391	11	75391
391	11	76084
391	11	75488
391	11	75313
391	11	76099
391	11	76206
391	11	75379
391	11	75782
391	11	75168
391	11	76639
391	11	75424
391	11	75439
391	11	75007
391	11	75301
391	11	75092
391	11	75203
391	11	75421
391	11	75285
391	11	75042
391	11	75089
391	11	74533
391	11	76226
391	11	76051
391	11	75121
391	11	75381
391	11	75218
391	11	75420
391	11	75394
391	11	75104
391	11	75363
391	11	75441
391	11	75105
391	11	75248
391	11	75407
391	11	75393
391	11	75460
391	11	75110
391	11	76092
391	11	75262
391	11	76681
391	11	75119
391	11	75046
391	11	75398
391	11	75263
391	11	75387
391	11	75418
391	11	75228
391	11	75283
391	11	75388
391	11	75443
391	11	75334
391	11	75173
391	11	75158
391	11	75390
393	11	79931
393	11	79906
393	11	79926
393	11	88583
393	11	87935
393	11	79912
393	11	88590
393	11	88081
393	11	88518
393	11	79853
393	11	79914
393	11	88549
393	11	88588
393	11	79946
393	11	79928
393	11	79943
393	11	88524
393	11	79835
393	11	79938
393	11	79995
393	11	88535
393	11	88337
393	11	88003
393	11	79930
393	11	88544
393	11	79911
393	11	79837
393	11	79998
393	11	79976
393	11	88528
393	11	79904
393	11	79932
393	11	79958
393	11	88584
393	11	88033
393	11	79913
393	11	79910
393	11	79905
393	11	88570
393	11	88532
393	11	88571
393	11	88005
393	11	79948
393	11	88575
393	11	88030
393	11	88529
393	11	79949
393	11	88568
393	11	79821
393	11	79929
393	11	88511
393	11	88058
393	11	88047
393	11	87930
393	11	79916
393	11	87937
393	11	79954
393	11	88558
393	11	87901
393	11	88557
393	11	88031
393	11	79947
393	11	88021
393	11	88007
393	11	88526
393	11	88538
393	11	88560
393	11	88555
393	11	88310
393	11	88515
393	11	88519
393	11	88325
393	11	88006
393	11	79936
393	11	88536
393	11	88576
393	11	79945
393	11	88582
393	11	88517
393	11	79978
393	11	88587
393	11	88330
393	11	79855
393	11	79934
393	11	79990
393	11	88589
393	11	88029
393	11	79901
393	11	88578
393	11	79924
393	11	88342
393	11	88349
393	11	88350
393	11	79847
393	11	88562
393	11	87941
393	11	79941
393	11	88534
393	11	79955
393	11	87942
393	11	88566
393	11	88042
393	11	88547
393	11	79968
393	11	79960
393	11	88573
393	11	79951
393	11	88027
393	11	88314
393	11	88311
393	11	88550
393	11	88545
393	11	88569
393	11	79997
393	11	88579
393	11	88530
393	11	79937
393	11	88054
393	11	79999
393	11	79935
393	11	79915
393	11	87939
393	11	88352
393	11	88542
393	11	87940
393	11	88580
393	11	88531
393	11	88546
393	11	88001
393	11	79980
393	11	88556
393	11	88572
393	11	88072
393	11	88521
393	11	79907
393	11	79952
393	11	88048
393	11	88595
393	11	88525
393	11	79902
393	11	79903
393	11	79944
393	11	79917
393	11	79940
393	11	79996
393	11	88553
393	11	88581
393	11	88577
393	11	88563
393	11	88554
393	11	88548
393	11	88543
393	11	88567
393	11	88520
393	11	88513
393	11	79925
393	11	88004
393	11	88354
393	11	88574
393	11	88586
393	11	88024
393	11	88559
393	11	88565
393	11	88052
393	11	88510
393	11	88044
393	11	88541
393	11	87933
393	11	88012
393	11	88011
393	11	79839
393	11	88008
393	11	87943
393	11	88002
393	11	79950
393	11	88516
393	11	88533
393	11	88032
393	11	87936
393	11	88540
393	11	88339
393	11	88046
393	11	79922
393	11	88585
393	11	88527
393	11	88512
393	11	79942
393	11	88063
393	11	79854
393	11	79953
393	11	88514
393	11	79918
393	11	79851
393	11	79927
393	11	79836
393	11	79908
393	11	88347
393	11	88523
393	11	88317
393	11	79849
393	11	88013
393	11	79838
393	11	79961
393	11	87931
393	11	88539
393	11	88561
393	11	79920
394	11	76467
394	11	76086
394	11	76050
394	11	76063
394	11	76048
394	11	76195
394	11	75054
394	11	76049
394	11	76087
394	11	76071
394	11	76433
394	11	76059
394	11	76036
394	11	76196
394	11	76077
394	11	76135
394	11	76097
394	11	76082
394	11	76475
394	11	76043
394	11	76034
394	11	76028
394	11	76112
394	11	76193
394	11	76463
394	11	76023
394	11	76017
394	11	76061
394	11	76018
394	11	76039
394	11	76199
394	11	76066
394	11	76094
394	11	76015
394	11	76182
394	11	76078
394	11	76133
394	11	76111
394	11	76031
394	11	76005
394	11	76104
394	11	76014
394	11	76011
394	11	76179
394	11	76113
394	11	76137
394	11	76198
394	11	76114
394	11	76006
394	11	76136
394	11	76088
394	11	76022
394	11	76096
394	11	76098
394	11	76166
394	11	76117
394	11	76121
394	11	76019
394	11	76126
394	11	76044
394	11	76197
394	11	76002
394	11	76123
394	11	76068
394	11	76450
394	11	76085
394	11	76147
394	11	76148
394	11	76073
394	11	76060
394	11	76476
394	11	76185
394	11	76191
394	11	76636
394	11	76001
394	11	76652
394	11	76120
394	11	76109
394	11	76070
394	11	76465
394	11	76627
394	11	76485
394	11	76124
394	11	76164
394	11	76003
394	11	76052
394	11	76461
394	11	76162
394	11	76439
394	11	76095
394	11	76013
394	11	76054
394	11	76484
394	11	76177
394	11	76481
394	11	76486
394	11	76487
394	11	76129
394	11	76122
394	11	76472
394	11	76102
394	11	76490
394	11	76446
394	11	76402
394	11	76181
394	11	76134
394	11	76180
394	11	76110
394	11	76116
394	11	76127
394	11	76093
394	11	76130
394	11	75052
394	11	76372
394	11	76132
394	11	76016
394	11	76008
394	11	76012
394	11	76401
394	11	76103
394	11	76131
394	11	76248
394	11	76101
394	11	76449
394	11	76161
394	11	76009
394	11	76040
394	11	76105
394	11	76163
394	11	76115
394	11	76107
394	11	76058
394	11	76453
394	11	76119
394	11	76020
394	11	76035
394	11	76192
394	11	76033
394	11	76244
394	11	76106
394	11	76007
394	11	76004
394	11	76067
394	11	76021
394	11	76457
394	11	76053
394	11	76010
394	11	76462
394	11	76118
394	11	76108
394	11	76140
396	11	78553
396	11	78521
396	11	78552
396	11	78537
396	11	78561
396	11	78583
396	11	78543
396	11	78567
396	11	78599
396	11	78559
396	11	78578
396	11	78569
396	11	78590
396	11	78551
396	11	78592
396	11	78575
396	11	78526
396	11	78593
396	11	78566
396	11	78550
396	11	78522
396	11	78597
396	11	78535
396	11	78523
396	11	78568
396	11	78562
396	11	78579
396	11	78596
396	11	78580
396	11	78520
396	11	78570
396	11	78598
396	11	78586
397	11	77251
397	11	77359
397	11	77560
397	11	78933
397	11	77228
397	11	77422
397	11	77550
397	11	77260
397	11	77003
397	11	77284
397	11	77546
397	11	77256
397	11	77458
397	11	75972
397	11	77833
397	11	77393
397	11	77384
397	11	77098
397	11	78963
397	11	77091
397	11	77339
397	11	77017
397	11	75925
397	11	78938
397	11	75943
397	11	77219
397	11	77019
397	11	75681
397	11	77336
397	11	77551
397	11	77510
397	11	77512
397	11	77254
397	11	77278
397	11	77056
397	11	77362
397	11	77504
397	11	77067
397	11	77470
397	11	77262
397	11	77015
397	11	77414
397	11	77335
397	11	77238
397	11	77287
397	11	77224
397	11	75937
397	11	77478
397	11	77434
397	11	77068
397	11	77503
397	11	77055
397	11	77207
397	11	77073
397	11	77440
397	11	77201
397	11	77346
397	11	77325
397	11	77008
397	11	77417
397	11	77365
397	11	75969
397	11	77247
397	11	77001
397	11	78934
397	11	75935
397	11	77517
397	11	77259
397	11	77302
397	11	77320
397	11	77412
397	11	77331
397	11	77203
397	11	77041
397	11	77233
397	11	77229
397	11	77549
397	11	77587
397	11	75865
397	11	77460
397	11	77369
397	11	77328
397	11	77289
397	11	77212
397	11	77037
397	11	77501
397	11	75946
397	11	77058
397	11	77353
397	11	77282
397	11	77064
397	11	77012
397	11	77272
397	11	75959
397	11	77450
397	11	78951
397	11	77062
397	11	77534
397	11	77461
397	11	77399
397	11	77373
397	11	77423
397	11	77083
397	11	77371
397	11	77532
397	11	77426
397	11	77065
397	11	77429
397	11	77011
397	11	77383
397	11	77431
397	11	77539
397	11	77555
397	11	77221
397	11	77428
397	11	77415
397	11	77507
397	11	77430
397	11	77072
397	11	77561
397	11	77566
397	11	77009
397	11	77410
397	11	77266
397	11	77051
397	11	77617
397	11	77372
397	11	77040
397	11	77248
397	11	77276
397	11	77327
397	11	77096
397	11	75961
397	11	77029
397	11	77496
397	11	77489
397	11	77444
397	11	77491
397	11	77873
397	11	77582
397	11	77291
397	11	77467
397	11	78932
397	11	77623
397	11	77487
397	11	77978
397	11	77039
397	11	78956
397	11	77271
397	11	77230
397	11	77049
397	11	77449
397	11	78935
397	11	77482
397	11	75760
397	11	77237
397	11	75973
397	11	78931
397	11	77535
397	11	77386
397	11	77531
397	11	77451
397	11	77084
397	11	77468
397	11	77080
397	11	77071
397	11	75968
397	11	77090
397	11	78954
397	11	75934
397	11	77217
397	11	77024
397	11	77060
397	11	75980
397	11	77050
397	11	77418
397	11	77054
397	11	77089
397	11	77562
397	11	77541
397	11	77401
397	11	77010
397	11	78946
397	11	77242
397	11	77388
397	11	77447
397	11	77082
397	11	77077
397	11	77522
397	11	77436
397	11	77014
397	11	77047
397	11	77831
397	11	77088
397	11	77448
397	11	77502
397	11	77269
397	11	77275
397	11	77218
397	11	75944
397	11	77360
397	11	77205
397	11	77094
397	11	77293
397	11	77280
397	11	77016
397	11	77588
397	11	77521
397	11	77514
397	11	77079
397	11	77270
397	11	78945
397	11	77404
397	11	78943
397	11	77206
397	11	75976
397	11	77471
397	11	77210
397	11	77315
397	11	75939
397	11	77303
397	11	77880
397	11	77333
397	11	75960
397	11	77446
397	11	77518
397	11	77364
397	11	77258
397	11	78940
397	11	77457
397	11	77043
397	11	77452
397	11	77986
397	11	77235
397	11	77578
397	11	77473
397	11	77253
397	11	77650
397	11	77834
397	11	77476
397	11	77377
397	11	77469
397	11	77257
397	11	75845
397	11	77052
397	11	77093
397	11	77075
397	11	78952
397	11	77465
397	11	77023
397	11	77070
397	11	75974
397	11	77591
397	11	77292
397	11	77297
397	11	78944
397	11	78950
397	11	77285
397	11	77061
397	11	77342
397	11	77250
397	11	75902
397	11	77273
397	11	77028
397	11	77542
397	11	75964
397	11	75962
397	11	77477
397	11	77027
397	11	77389
397	11	77345
397	11	77435
397	11	75858
397	11	77031
397	11	77453
397	11	77231
397	11	77480
397	11	75948
397	11	77382
397	11	75901
397	11	77488
397	11	77306
397	11	77547
397	11	77002
397	11	77095
397	11	75788
397	11	77475
397	11	77347
397	11	75834
397	11	78959
397	11	77454
397	11	77481
397	11	77474
397	11	77018
397	11	77222
397	11	77484
397	11	77597
397	11	77433
397	11	77316
397	11	77494
397	11	75926
397	11	77038
397	11	75949
397	11	77020
397	11	77341
397	11	77268
397	11	77241
397	11	77964
397	11	77350
397	11	77296
397	11	77348
397	11	77035
397	11	77486
397	11	77236
397	11	77575
397	11	77356
397	11	75862
397	11	77598
397	11	75903
397	11	77568
397	11	77208
397	11	77455
397	11	77066
397	11	77288
397	11	77099
397	11	75978
397	11	77030
397	11	77338
397	11	77379
397	11	77437
397	11	77263
397	11	77420
397	11	77021
397	11	77025
397	11	77069
397	11	77261
397	11	78941
397	11	77497
397	11	77277
397	11	77580
397	11	77661
397	11	75958
397	11	77226
397	11	75965
397	11	77215
397	11	77213
397	11	75929
397	11	77006
397	11	77274
397	11	77583
397	11	78961
397	11	77975
397	11	77033
397	11	77508
397	11	77536
397	11	77363
397	11	77304
397	11	77479
397	11	77563
397	11	77076
397	11	77240
397	11	77087
397	11	77225
397	11	77515
397	11	77036
397	11	77492
397	11	77520
397	11	77332
397	11	77381
397	11	77516
397	11	77252
397	11	77059
397	11	77048
397	11	75856
397	11	77249
397	11	77301
397	11	77835
397	11	77402
397	11	77432
397	11	77305
397	11	77413
397	11	77007
397	11	77357
397	11	77375
397	11	77456
397	11	77354
397	11	77979
397	11	77530
397	11	78960
397	11	77463
397	11	77577
397	11	77299
397	11	77209
397	11	77290
397	11	77086
397	11	77202
397	11	77045
397	11	77216
397	11	77590
397	11	75847
397	11	77351
397	11	77063
397	11	77032
397	11	77406
397	11	77368
397	11	77464
397	11	77552
397	11	77085
397	11	77592
397	11	77511
397	11	77340
397	11	77220
397	11	77092
397	11	77466
397	11	77298
397	11	77044
397	11	77574
397	11	77078
397	11	77057
397	11	77245
397	11	77022
397	11	77442
397	11	77227
397	11	77554
397	11	77581
397	11	77255
397	11	77586
397	11	75963
397	11	75915
397	11	77005
397	11	75930
397	11	77378
397	11	77565
397	11	77584
397	11	77411
397	11	77506
397	11	77493
397	11	77053
397	11	77334
397	11	77545
397	11	75941
397	11	77441
397	11	77445
397	11	77265
397	11	77026
397	11	78962
397	11	77326
397	11	77367
397	11	75975
397	11	77004
397	11	77396
397	11	77046
397	11	77223
397	11	77553
397	11	77385
397	11	77246
397	11	77081
397	11	77380
397	11	77419
397	11	77286
397	11	77318
397	11	77355
397	11	77505
397	11	77571
397	11	77358
397	11	77244
397	11	77294
397	11	77391
397	11	77034
397	11	77443
397	11	77074
397	11	77243
397	11	75904
397	11	78949
397	11	77042
397	11	77279
397	11	77234
397	11	77459
397	11	77573
397	11	77013
397	11	77572
397	11	77204
397	11	77483
397	11	77267
397	11	77485
399	11	75562
399	11	75615
399	11	75640
399	11	75564
399	11	75606
399	11	75660
399	11	75638
399	11	75605
399	11	75602
399	11	75607
399	11	75662
399	11	75647
399	11	75657
399	11	75666
399	11	75630
399	11	75694
399	11	75601
399	11	75656
399	11	75608
399	11	75636
399	11	75651
399	11	75650
399	11	75663
399	11	75683
399	11	75566
399	11	75563
399	11	75641
399	11	75604
399	11	75693
399	11	75668
399	11	75603
400	11	88101
400	11	79052
400	11	88267
400	11	88126
400	11	79220
400	11	79401
400	11	79032
400	11	79527
400	11	79043
400	11	79313
400	11	79326
400	11	88135
400	11	79312
400	11	79528
400	11	79357
400	11	79511
400	11	79234
400	11	79464
400	11	79720
400	11	79009
400	11	79244
400	11	79316
400	11	79378
400	11	79379
400	11	79342
400	11	79411
400	11	79714
400	11	79221
400	11	88125
400	11	88120
400	11	79408
400	11	88221
400	11	79407
400	11	79402
400	11	79518
400	11	79345
400	11	79331
400	11	79373
400	11	79721
400	11	79329
400	11	88262
400	11	79713
400	11	79410
400	11	79031
400	11	88133
400	11	79367
400	11	79355
400	11	79063
400	11	79376
400	11	79346
400	11	88134
400	11	79372
400	11	79381
400	11	79403
400	11	79257
400	11	79739
400	11	79499
400	11	88268
400	11	79748
400	11	88220
400	11	79236
400	11	88103
400	11	79255
400	11	79430
400	11	79512
400	11	79347
400	11	79404
400	11	79041
400	11	79406
400	11	79072
400	11	88434
400	11	88241
400	11	79369
400	11	88252
400	11	79311
400	11	88102
400	11	88124
400	11	79338
400	11	79241
400	11	79325
400	11	79322
400	11	88122
400	11	88112
400	11	79323
400	11	88265
400	11	79344
400	11	88114
400	11	79416
400	11	79382
400	11	79412
400	11	79082
400	11	88132
400	11	88263
400	11	88113
400	11	79320
400	11	79733
400	11	88231
400	11	79413
400	11	79351
400	11	79457
400	11	79314
400	11	88240
400	11	79565
400	11	79360
400	11	88130
400	11	88244
400	11	88260
400	11	79453
400	11	79027
400	11	79350
400	11	79235
400	11	79452
400	11	88411
400	11	79423
400	11	79358
400	11	79073
400	11	79424
400	11	79324
400	11	88123
400	11	79243
400	11	79526
400	11	88115
400	11	79516
400	11	88242
400	11	79550
400	11	88118
400	11	79371
400	11	79738
400	11	79231
400	11	79491
400	11	79336
400	11	79363
400	11	79409
400	11	79493
400	11	88427
400	11	79414
400	11	79370
400	11	88116
400	11	79549
400	11	88256
400	11	79256
400	11	79229
400	11	79377
400	11	79380
400	11	79250
400	11	79339
400	11	79353
400	11	79364
400	11	79490
400	11	79258
400	11	79532
400	11	79517
400	11	79021
400	11	79343
400	11	79053
400	11	79356
400	11	79415
400	11	79366
400	11	79383
400	11	79064
400	11	79330
402	11	78574
402	11	78572
402	11	78577
402	11	78549
402	11	78501
402	11	78539
402	11	78565
402	11	78541
402	11	78573
402	11	78503
402	11	78584
402	11	78557
402	11	78547
402	11	78582
402	11	78588
402	11	78516
402	11	78505
402	11	78548
402	11	78538
402	11	78558
402	11	78585
402	11	78504
402	11	78595
402	11	78540
402	11	78563
402	11	78560
402	11	78502
402	11	78589
402	11	78545
402	11	78576
402	11	78591
406	11	79719
406	11	79756
406	11	79708
406	11	78851
406	11	79701
406	11	79768
406	11	79786
406	11	79730
406	11	79712
406	11	79777
406	11	79707
406	11	79703
406	11	79832
406	11	79830
406	11	79848
406	11	79731
406	11	79702
406	11	79788
406	11	79785
406	11	79734
406	11	79745
406	11	79760
406	11	79846
406	11	79834
406	11	79743
406	11	79831
406	11	79852
406	11	79742
406	11	79789
406	11	79772
406	11	79711
406	11	79752
406	11	79770
406	11	79780
406	11	79705
406	11	79769
406	11	79761
406	11	79783
406	11	79718
406	11	79766
406	11	79765
406	11	79843
406	11	79845
406	11	79749
406	11	79706
406	11	79842
406	11	79764
406	11	79741
